dataset_id,protocol_id,n_sub,replicate_id,classifier_id,fold_id,auc
synthetic_pilot,cv5,100,80,knn,2,0.53125
synthetic_pilot,cv5,100,80,knn,3,0.7578125
synthetic_pilot,cv5,100,80,knn,4,0.28125
synthetic_pilot,cv5,100,80,knn,5,0.6015625
synthetic_pilot,cv5,100,80,dtree,1,0.546875
synthetic_pilot,cv5,100,80,dtree,2,0.421875
synthetic_pilot,cv5,100,80,dtree,3,0.515625
synthetic_pilot,cv5,100,80,dtree,4,0.4375
synthetic_pilot,cv5,100,80,dtree,5,0.4453125
synthetic_pilot,cv5,100,80,svm,1,0.5625
synthetic_pilot,cv5,100,80,svm,2,0.4375
synthetic_pilot,cv5,100,80,svm,3,0.234375
synthetic_pilot,cv5,100,80,svm,4,0.453125
synthetic_pilot,cv5,100,80,svm,5,0.609375
synthetic_pilot,cv5,100,80,rf,1,0.7578125
synthetic_pilot,cv5,100,80,rf,2,0.4609375
synthetic_pilot,cv5,100,80,rf,3,0.8046875
synthetic_pilot,cv5,100,80,rf,4,0.6015625
synthetic_pilot,cv5,100,80,rf,5,0.34375
synthetic_pilot,cv5,100,80,gb,1,0.578125
synthetic_pilot,cv5,100,80,gb,2,0.390625
synthetic_pilot,cv5,100,80,gb,3,0.609375
synthetic_pilot,cv5,100,80,gb,4,0.515625
synthetic_pilot,cv5,100,80,gb,5,0.453125
synthetic_pilot,cv5,100,81,logreg,1,0.734375
synthetic_pilot,cv5,100,81,logreg,2,0.703125
synthetic_pilot,cv5,100,81,logreg,3,0.390625
synthetic_pilot,cv5,100,81,logreg,4,0.90625
synthetic_pilot,cv5,100,81,logreg,5,0.890625
synthetic_pilot,cv5,100,81,knn,1,0.5625
synthetic_pilot,cv5,100,81,knn,2,0.5703125
synthetic_pilot,cv5,100,81,knn,3,0.6328125
synthetic_pilot,cv5,100,81,knn,4,0.5703125
synthetic_pilot,cv5,100,81,knn,5,0.875
synthetic_pilot,cv5,100,81,dtree,1,0.5078125
synthetic_pilot,cv5,100,81,dtree,2,0.71875
synthetic_pilot,cv5,100,81,dtree,3,0.375
synthetic_pilot,cv5,100,81,dtree,4,0.5625
synthetic_pilot,cv5,100,81,dtree,5,0.65625
synthetic_pilot,cv5,100,81,svm,1,0.625
synthetic_pilot,cv5,100,81,svm,2,0.6875
synthetic_pilot,cv5,100,81,svm,3,0.46875
synthetic_pilot,cv5,100,81,svm,4,0.859375
synthetic_pilot,cv5,100,81,svm,5,0.921875
synthetic_pilot,cv5,100,81,rf,1,0.640625
synthetic_pilot,cv5,100,81,rf,2,0.703125
synthetic_pilot,cv5,100,81,rf,3,0.6484375
synthetic_pilot,cv5,100,81,rf,4,0.6875
synthetic_pilot,cv5,100,81,rf,5,0.9921875
synthetic_pilot,cv5,100,81,gb,1,0.65625
synthetic_pilot,cv5,100,81,gb,2,0.6875
synthetic_pilot,cv5,100,81,gb,3,0.375
synthetic_pilot,cv5,100,81,gb,4,0.71875
synthetic_pilot,cv5,100,81,gb,5,0.953125
synthetic_pilot,cv5,100,82,logreg,1,0.578125
synthetic_pilot,cv5,100,82,logreg,2,0.796875
synthetic_pilot,cv5,100,82,logreg,3,0.75
synthetic_pilot,cv5,100,82,logreg,4,0.625
synthetic_pilot,cv5,100,82,logreg,5,0.765625
synthetic_pilot,cv5,100,82,knn,1,0.734375
synthetic_pilot,cv5,100,82,knn,2,0.6484375
synthetic_pilot,cv5,100,82,knn,3,0.8125
synthetic_pilot,cv5,100,82,knn,4,0.6328125
synthetic_pilot,cv5,100,82,knn,5,0.65625
synthetic_pilot,cv5,100,82,dtree,1,0.78125
synthetic_pilot,cv5,100,82,dtree,2,0.6484375
synthetic_pilot,cv5,100,82,dtree,3,0.6875
synthetic_pilot,cv5,100,82,dtree,4,0.46875
synthetic_pilot,cv5,100,82,dtree,5,0.28125
synthetic_pilot,cv5,100,82,svm,1,0.6875
synthetic_pilot,cv5,100,82,svm,2,0.890625
synthetic_pilot,cv5,100,82,svm,3,0.765625
synthetic_pilot,cv5,100,82,svm,4,0.828125
synthetic_pilot,cv5,100,82,svm,5,0.78125
synthetic_pilot,cv5,100,82,rf,1,0.796875
synthetic_pilot,cv5,100,82,rf,2,0.7265625
synthetic_pilot,cv5,100,82,rf,3,0.890625
synthetic_pilot,cv5,100,82,rf,4,0.7265625
synthetic_pilot,cv5,100,82,rf,5,0.7890625
synthetic_pilot,cv5,100,82,gb,1,0.5625
synthetic_pilot,cv5,100,82,gb,2,0.8125
synthetic_pilot,cv5,100,82,gb,3,0.65625
synthetic_pilot,cv5,100,82,gb,4,0.546875
synthetic_pilot,cv5,100,82,gb,5,0.609375
synthetic_pilot,cv5,100,83,logreg,1,0.734375
synthetic_pilot,cv5,100,83,logreg,2,0.890625
synthetic_pilot,cv5,100,83,logreg,3,0.703125
synthetic_pilot,cv5,100,83,logreg,4,0.71875
synthetic_pilot,cv5,100,83,logreg,5,0.75
synthetic_pilot,cv5,100,83,knn,1,0.6875
synthetic_pilot,cv5,100,83,knn,2,0.7109375
synthetic_pilot,cv5,100,83,knn,3,0.59375
synthetic_pilot,cv5,100,83,knn,4,0.6796875
synthetic_pilot,cv5,100,83,knn,5,0.6015625
synthetic_pilot,cv5,100,83,dtree,1,0.3359375
synthetic_pilot,cv5,100,83,dtree,2,0.46875
synthetic_pilot,cv5,100,83,dtree,3,0.671875
synthetic_pilot,cv5,100,83,dtree,4,0.671875
synthetic_pilot,cv5,100,83,dtree,5,0.6640625
synthetic_pilot,cv5,100,83,svm,1,0.59375
synthetic_pilot,cv5,100,83,svm,2,0.734375
synthetic_pilot,cv5,100,83,svm,3,0.625
synthetic_pilot,cv5,100,83,svm,4,0.84375
synthetic_pilot,cv5,100,83,svm,5,0.8125
synthetic_pilot,cv5,100,83,rf,1,0.5703125
synthetic_pilot,cv5,100,83,rf,2,0.703125
synthetic_pilot,cv5,100,83,rf,3,0.5
synthetic_pilot,cv5,100,83,rf,4,0.640625
synthetic_pilot,cv5,100,83,rf,5,0.765625
synthetic_pilot,cv5,100,83,gb,1,0.625
synthetic_pilot,cv5,100,83,gb,2,0.8125
synthetic_pilot,cv5,100,83,gb,3,0.5625
synthetic_pilot,cv5,100,83,gb,4,0.5625
synthetic_pilot,cv5,100,83,gb,5,0.796875
synthetic_pilot,cv5,100,84,logreg,1,0.90625
synthetic_pilot,cv5,100,84,logreg,2,0.8125
synthetic_pilot,cv5,100,84,logreg,3,0.796875
synthetic_pilot,cv5,100,84,logreg,4,0.4375
synthetic_pilot,cv5,100,84,logreg,5,0.828125
synthetic_pilot,cv5,100,84,knn,1,0.625
synthetic_pilot,cv5,100,84,knn,2,0.703125
synthetic_pilot,cv5,100,84,knn,3,0.5
synthetic_pilot,cv5,100,84,knn,4,0.6875
synthetic_pilot,cv5,100,84,knn,5,0.734375
synthetic_pilot,cv5,100,84,dtree,1,0.4375
synthetic_pilot,cv5,100,84,dtree,2,0.484375
synthetic_pilot,cv5,100,84,dtree,3,0.59375
synthetic_pilot,cv5,100,84,dtree,4,0.40625
synthetic_pilot,cv5,100,84,dtree,5,0.875
synthetic_pilot,cv5,100,84,svm,1,0.765625
synthetic_pilot,cv5,100,84,svm,2,0.75
synthetic_pilot,cv5,100,84,svm,3,0.609375
synthetic_pilot,cv5,100,84,svm,4,0.59375
synthetic_pilot,cv5,100,84,svm,5,0.71875
synthetic_pilot,cv5,100,84,rf,1,0.7734375
synthetic_pilot,cv5,100,84,rf,2,0.78125
synthetic_pilot,cv5,100,84,rf,3,0.6875
synthetic_pilot,cv5,100,84,rf,4,0.390625
synthetic_pilot,cv5,100,84,rf,5,0.7734375
synthetic_pilot,cv5,100,84,gb,1,0.859375
synthetic_pilot,cv5,100,84,gb,2,0.78125
synthetic_pilot,cv5,100,84,gb,3,0.828125
synthetic_pilot,cv5,100,84,gb,4,0.453125
synthetic_pilot,cv5,100,84,gb,5,0.5625
synthetic_pilot,cv5,100,85,logreg,1,0.9375
synthetic_pilot,cv5,100,85,logreg,2,0.65625
synthetic_pilot,cv5,100,85,logreg,3,0.328125
synthetic_pilot,cv5,100,85,logreg,4,0.796875
synthetic_pilot,cv5,100,85,logreg,5,0.8125
synthetic_pilot,cv5,100,85,knn,1,0.828125
synthetic_pilot,cv5,100,85,knn,2,0.6328125
synthetic_pilot,cv5,100,85,knn,3,0.5546875
synthetic_pilot,cv5,100,85,knn,4,0.46875
synthetic_pilot,cv5,100,85,knn,5,0.7109375
synthetic_pilot,cv5,100,85,dtree,1,0.609375
synthetic_pilot,cv5,100,85,dtree,2,0.4921875
synthetic_pilot,cv5,100,85,dtree,3,0.625
synthetic_pilot,cv5,100,85,dtree,4,0.5625
synthetic_pilot,cv5,100,85,dtree,5,0.8125
synthetic_pilot,cv5,100,85,svm,1,1.0
synthetic_pilot,cv5,100,85,svm,2,0.859375
synthetic_pilot,cv5,100,85,svm,3,0.375
synthetic_pilot,cv5,100,85,svm,4,0.65625
synthetic_pilot,cv5,100,85,svm,5,0.734375
synthetic_pilot,cv5,100,85,rf,1,0.890625
synthetic_pilot,cv5,100,85,rf,2,0.7265625
synthetic_pilot,cv5,100,85,rf,3,0.546875
synthetic_pilot,cv5,100,85,rf,4,0.546875
synthetic_pilot,cv5,100,85,rf,5,0.7109375
synthetic_pilot,cv5,100,85,gb,1,0.84375
synthetic_pilot,cv5,100,85,gb,2,0.453125
synthetic_pilot,cv5,100,85,gb,3,0.421875
synthetic_pilot,cv5,100,85,gb,4,0.71875
synthetic_pilot,cv5,100,85,gb,5,0.765625
synthetic_pilot,cv5,100,86,logreg,1,0.6875
synthetic_pilot,cv5,100,86,logreg,2,0.375
synthetic_pilot,cv5,100,86,logreg,3,0.484375
synthetic_pilot,cv5,100,86,logreg,4,0.390625
synthetic_pilot,cv5,100,86,logreg,5,0.84375
synthetic_pilot,cv5,100,86,knn,1,0.5078125
synthetic_pilot,cv5,100,86,knn,2,0.546875
synthetic_pilot,cv5,100,86,knn,3,0.609375
synthetic_pilot,cv5,100,86,knn,4,0.59375
synthetic_pilot,cv5,100,86,knn,5,0.703125
synthetic_pilot,cv5,100,86,dtree,1,0.6875
synthetic_pilot,cv5,100,86,dtree,2,0.640625
synthetic_pilot,cv5,100,86,dtree,3,0.71875
synthetic_pilot,cv5,100,86,dtree,4,0.78125
synthetic_pilot,cv5,100,86,dtree,5,0.546875
synthetic_pilot,cv5,100,86,svm,1,0.65625
synthetic_pilot,cv5,100,86,svm,2,0.71875
synthetic_pilot,cv5,100,86,svm,3,0.765625
synthetic_pilot,cv5,100,86,svm,4,0.734375
synthetic_pilot,cv5,100,86,svm,5,0.703125
synthetic_pilot,cv5,100,86,rf,1,0.8515625
synthetic_pilot,cv5,100,86,rf,2,0.6484375
synthetic_pilot,cv5,100,86,rf,3,0.6953125
synthetic_pilot,cv5,100,86,rf,4,0.796875
synthetic_pilot,cv5,100,86,rf,5,0.734375
synthetic_pilot,cv5,100,86,gb,1,0.859375
synthetic_pilot,cv5,100,86,gb,2,0.359375
synthetic_pilot,cv5,100,86,gb,3,0.828125
synthetic_pilot,cv5,100,86,gb,4,0.75
synthetic_pilot,cv5,100,86,gb,5,0.859375
synthetic_pilot,cv5,100,87,logreg,1,0.921875
synthetic_pilot,cv5,100,87,logreg,2,0.734375
synthetic_pilot,cv5,100,87,logreg,3,0.578125
synthetic_pilot,cv5,100,87,logreg,4,0.71875
synthetic_pilot,cv5,100,87,logreg,5,0.78125
synthetic_pilot,cv5,100,87,knn,1,0.6953125
synthetic_pilot,cv5,100,87,knn,2,0.703125
synthetic_pilot,cv5,100,87,knn,3,0.546875
synthetic_pilot,cv5,100,87,knn,4,0.5859375
synthetic_pilot,cv5,100,87,knn,5,0.65625
synthetic_pilot,cv5,100,87,dtree,1,0.59375
synthetic_pilot,cv5,100,87,dtree,2,0.34375
synthetic_pilot,cv5,100,87,dtree,3,0.4921875
synthetic_pilot,cv5,100,87,dtree,4,0.625
synthetic_pilot,cv5,100,87,dtree,5,0.5703125
synthetic_pilot,cv5,100,87,svm,1,0.859375
synthetic_pilot,cv5,100,87,svm,2,0.609375
synthetic_pilot,cv5,100,87,svm,3,0.703125
synthetic_pilot,cv5,100,87,svm,4,0.828125
synthetic_pilot,cv5,100,87,svm,5,0.734375
synthetic_pilot,cv5,100,87,rf,1,0.796875
synthetic_pilot,cv5,100,87,rf,2,0.6328125
synthetic_pilot,cv5,100,87,rf,3,0.796875
synthetic_pilot,cv5,100,87,rf,4,0.828125
synthetic_pilot,cv5,100,87,rf,5,0.7734375
synthetic_pilot,cv5,100,87,gb,1,0.859375
synthetic_pilot,cv5,100,87,gb,2,0.796875
synthetic_pilot,cv5,100,87,gb,3,0.78125
synthetic_pilot,cv5,100,87,gb,4,0.71875
synthetic_pilot,cv5,100,87,gb,5,0.640625
synthetic_pilot,cv5,100,88,logreg,1,0.8125
synthetic_pilot,cv5,100,88,logreg,2,0.546875
synthetic_pilot,cv5,100,88,logreg,3,0.609375
synthetic_pilot,cv5,100,88,logreg,4,0.625
synthetic_pilot,cv5,100,88,logreg,5,0.6875
synthetic_pilot,cv5,100,88,knn,1,0.890625
synthetic_pilot,cv5,100,88,knn,2,0.6796875
synthetic_pilot,cv5,100,88,knn,3,0.6171875
synthetic_pilot,cv5,100,88,knn,4,0.4140625
synthetic_pilot,cv5,100,88,knn,5,0.8515625
synthetic_pilot,cv5,100,88,dtree,1,0.859375
synthetic_pilot,cv5,100,88,dtree,2,0.625
synthetic_pilot,cv5,100,88,dtree,3,0.296875
synthetic_pilot,cv5,100,88,dtree,4,0.5625
synthetic_pilot,cv5,100,88,dtree,5,0.7109375
synthetic_pilot,cv5,100,88,svm,1,0.953125
synthetic_pilot,cv5,100,88,svm,2,0.765625
synthetic_pilot,cv5,100,88,svm,3,0.609375
synthetic_pilot,cv5,100,88,svm,4,0.59375
synthetic_pilot,cv5,100,88,svm,5,0.71875
synthetic_pilot,cv5,100,88,rf,1,0.9140625
synthetic_pilot,cv5,100,88,rf,2,0.3671875
synthetic_pilot,cv5,100,88,rf,3,0.703125
synthetic_pilot,cv5,100,88,rf,4,0.5546875
synthetic_pilot,cv5,100,88,rf,5,0.5625
synthetic_pilot,cv5,100,88,gb,1,0.703125
synthetic_pilot,cv5,100,88,gb,2,0.453125
synthetic_pilot,cv5,100,88,gb,3,0.65625
synthetic_pilot,cv5,100,88,gb,4,0.59375
synthetic_pilot,cv5,100,88,gb,5,0.5625
synthetic_pilot,cv5,100,89,logreg,1,0.5
synthetic_pilot,cv5,100,89,logreg,2,0.796875
synthetic_pilot,cv5,100,89,logreg,3,0.34375
synthetic_pilot,cv5,100,89,logreg,4,0.453125
synthetic_pilot,cv5,100,89,logreg,5,0.3125
synthetic_pilot,cv5,100,89,knn,1,0.421875
synthetic_pilot,cv5,100,89,knn,2,0.6796875
synthetic_pilot,cv5,100,89,knn,3,0.46875
synthetic_pilot,cv5,100,89,knn,4,0.3203125
synthetic_pilot,cv5,100,89,knn,5,0.40625
synthetic_pilot,cv5,100,89,dtree,1,0.4453125
synthetic_pilot,cv5,100,89,dtree,2,0.4296875
synthetic_pilot,cv5,100,89,dtree,3,0.59375
synthetic_pilot,cv5,100,89,dtree,4,0.5390625
synthetic_pilot,cv5,100,89,dtree,5,0.59375
synthetic_pilot,cv5,100,89,svm,1,0.421875
synthetic_pilot,cv5,100,89,svm,2,0.203125
synthetic_pilot,cv5,100,89,svm,3,0.359375
synthetic_pilot,cv5,100,89,svm,4,0.375
synthetic_pilot,cv5,100,89,svm,5,0.46875
synthetic_pilot,cv5,100,89,rf,1,0.453125
synthetic_pilot,cv5,100,89,rf,2,0.7578125
synthetic_pilot,cv5,100,89,rf,3,0.140625
synthetic_pilot,cv5,100,89,rf,4,0.375
synthetic_pilot,cv5,100,89,rf,5,0.359375
synthetic_pilot,cv5,100,89,gb,1,0.421875
synthetic_pilot,cv5,100,89,gb,2,0.671875
synthetic_pilot,cv5,100,89,gb,3,0.265625
synthetic_pilot,cv5,100,89,gb,4,0.390625
synthetic_pilot,cv5,100,89,gb,5,0.328125
synthetic_pilot,cv5,100,90,logreg,1,0.890625
synthetic_pilot,cv5,100,90,logreg,2,0.453125
synthetic_pilot,cv5,100,90,logreg,3,0.765625
synthetic_pilot,cv5,100,90,logreg,4,0.828125
synthetic_pilot,cv5,100,90,logreg,5,0.734375
synthetic_pilot,cv5,100,90,knn,1,0.8125
synthetic_pilot,cv5,100,90,knn,2,0.40625
synthetic_pilot,cv5,100,90,knn,3,0.4609375
synthetic_pilot,cv5,100,90,knn,4,0.6640625
synthetic_pilot,cv5,100,90,knn,5,0.84375
synthetic_pilot,cv5,100,90,dtree,1,0.515625
synthetic_pilot,cv5,100,90,dtree,2,0.453125
synthetic_pilot,cv5,100,90,dtree,3,0.53125
synthetic_pilot,cv5,100,90,dtree,4,0.515625
synthetic_pilot,cv5,100,90,dtree,5,0.3359375
synthetic_pilot,cv5,100,90,svm,1,0.984375
synthetic_pilot,cv5,100,90,svm,2,0.734375
synthetic_pilot,cv5,100,90,svm,3,0.625
synthetic_pilot,cv5,100,90,svm,4,0.6875
synthetic_pilot,cv5,100,90,svm,5,0.90625
synthetic_pilot,cv5,100,90,rf,1,0.96875
synthetic_pilot,cv5,100,90,rf,2,0.6015625
synthetic_pilot,cv5,100,90,rf,3,0.6484375
synthetic_pilot,cv5,100,90,rf,4,0.8359375
synthetic_pilot,cv5,100,90,rf,5,0.5859375
synthetic_pilot,cv5,100,90,gb,1,0.859375
synthetic_pilot,cv5,100,90,gb,2,0.46875
synthetic_pilot,cv5,100,90,gb,3,0.578125
synthetic_pilot,cv5,100,90,gb,4,0.75
synthetic_pilot,cv5,100,90,gb,5,0.875
synthetic_pilot,cv5,100,91,logreg,1,0.515625
synthetic_pilot,cv5,100,91,logreg,2,0.53125
synthetic_pilot,cv5,100,91,logreg,3,0.640625
synthetic_pilot,cv5,100,91,logreg,4,0.859375
synthetic_pilot,cv5,100,91,logreg,5,0.65625
synthetic_pilot,cv5,100,91,knn,1,0.8046875
synthetic_pilot,cv5,100,91,knn,2,0.8515625
synthetic_pilot,cv5,100,91,knn,3,0.4921875
synthetic_pilot,cv5,100,91,knn,4,0.546875
synthetic_pilot,cv5,100,91,knn,5,0.3046875
synthetic_pilot,cv5,100,91,dtree,1,0.4296875
synthetic_pilot,cv5,100,91,dtree,2,0.65625
synthetic_pilot,cv5,100,91,dtree,3,0.53125
synthetic_pilot,cv5,100,91,dtree,4,0.578125
synthetic_pilot,cv5,100,91,dtree,5,0.59375
synthetic_pilot,cv5,100,91,svm,1,0.5625
synthetic_pilot,cv5,100,91,svm,2,0.71875
synthetic_pilot,cv5,100,91,svm,3,0.6875
synthetic_pilot,cv5,100,91,svm,4,0.875
synthetic_pilot,cv5,100,91,svm,5,0.703125
synthetic_pilot,cv5,100,91,rf,1,0.65625
synthetic_pilot,cv5,100,91,rf,2,0.703125
synthetic_pilot,cv5,100,91,rf,3,0.5625
synthetic_pilot,cv5,100,91,rf,4,0.71875
synthetic_pilot,cv5,100,91,rf,5,0.796875
synthetic_pilot,cv5,100,91,gb,1,0.640625
synthetic_pilot,cv5,100,91,gb,2,0.609375
synthetic_pilot,cv5,100,91,gb,3,0.609375
synthetic_pilot,cv5,100,91,gb,4,0.9375
synthetic_pilot,cv5,100,91,gb,5,0.828125
synthetic_pilot,cv5,100,92,logreg,1,0.484375
synthetic_pilot,cv5,100,92,logreg,2,0.625
synthetic_pilot,cv5,100,92,logreg,3,0.515625
synthetic_pilot,cv5,100,92,logreg,4,0.59375
synthetic_pilot,cv5,100,92,logreg,5,0.5625
synthetic_pilot,cv5,100,92,knn,1,0.59375
synthetic_pilot,cv5,100,92,knn,2,0.6796875
synthetic_pilot,cv5,100,92,knn,3,0.921875
synthetic_pilot,cv5,100,92,knn,4,0.5546875
synthetic_pilot,cv5,100,92,knn,5,0.6875
synthetic_pilot,cv5,100,92,dtree,1,0.4453125
synthetic_pilot,cv5,100,92,dtree,2,0.40625
synthetic_pilot,cv5,100,92,dtree,3,0.6875
synthetic_pilot,cv5,100,92,dtree,4,0.609375
synthetic_pilot,cv5,100,92,dtree,5,0.6015625
synthetic_pilot,cv5,100,92,svm,1,0.5625
synthetic_pilot,cv5,100,92,svm,2,0.71875
synthetic_pilot,cv5,100,92,svm,3,0.75
synthetic_pilot,cv5,100,92,svm,4,0.71875
synthetic_pilot,cv5,100,92,svm,5,0.640625
synthetic_pilot,cv5,100,92,rf,1,0.53125
synthetic_pilot,cv5,100,92,rf,2,0.71875
synthetic_pilot,cv5,100,92,rf,3,0.6953125
synthetic_pilot,cv5,100,92,rf,4,0.703125
synthetic_pilot,cv5,100,92,rf,5,0.8125
synthetic_pilot,cv5,100,92,gb,1,0.453125
synthetic_pilot,cv5,100,92,gb,2,0.71875
synthetic_pilot,cv5,100,92,gb,3,0.9375
synthetic_pilot,cv5,100,92,gb,4,0.625
synthetic_pilot,cv5,100,92,gb,5,0.640625
synthetic_pilot,cv5,100,93,logreg,1,0.65625
synthetic_pilot,cv5,100,93,logreg,2,0.90625
synthetic_pilot,cv5,100,93,logreg,3,0.546875
synthetic_pilot,cv5,100,93,logreg,4,0.671875
synthetic_pilot,cv5,100,93,logreg,5,0.4375
synthetic_pilot,cv5,100,93,knn,1,0.625
synthetic_pilot,cv5,100,93,knn,2,0.78125
synthetic_pilot,cv5,100,93,knn,3,0.359375
synthetic_pilot,cv5,100,93,knn,4,0.6875
synthetic_pilot,cv5,100,93,knn,5,0.6953125
synthetic_pilot,cv5,100,93,dtree,1,0.59375
synthetic_pilot,cv5,100,93,dtree,2,0.734375
synthetic_pilot,cv5,100,93,dtree,3,0.6875
synthetic_pilot,cv5,100,93,dtree,4,0.59375
synthetic_pilot,cv5,100,93,dtree,5,0.78125
synthetic_pilot,cv5,100,93,svm,1,0.609375
synthetic_pilot,cv5,100,93,svm,2,0.671875
synthetic_pilot,cv5,100,93,svm,3,0.5625
synthetic_pilot,cv5,100,93,svm,4,0.640625
synthetic_pilot,cv5,100,93,svm,5,0.765625
synthetic_pilot,cv5,100,93,rf,1,0.5078125
synthetic_pilot,cv5,100,93,rf,2,0.8125
synthetic_pilot,cv5,100,93,rf,3,0.4296875
synthetic_pilot,cv5,100,93,rf,4,0.7109375
synthetic_pilot,cv5,100,93,rf,5,0.8046875
synthetic_pilot,cv5,100,93,gb,1,0.546875
synthetic_pilot,cv5,100,93,gb,2,0.75
synthetic_pilot,cv5,100,93,gb,3,0.5
synthetic_pilot,cv5,100,93,gb,4,0.78125
synthetic_pilot,cv5,100,93,gb,5,0.75
synthetic_pilot,cv5,100,94,logreg,1,0.890625
synthetic_pilot,cv5,100,94,logreg,2,0.640625
synthetic_pilot,cv5,100,94,logreg,3,0.796875
synthetic_pilot,cv5,100,94,logreg,4,0.859375
synthetic_pilot,cv5,100,94,logreg,5,0.46875
synthetic_pilot,cv5,100,94,knn,1,0.90625
synthetic_pilot,cv5,100,94,knn,2,0.703125
synthetic_pilot,cv5,100,94,knn,3,0.8671875
synthetic_pilot,cv5,100,94,knn,4,0.75
synthetic_pilot,cv5,100,94,knn,5,0.7578125
synthetic_pilot,cv5,100,94,dtree,1,0.71875
synthetic_pilot,cv5,100,94,dtree,2,0.59375
synthetic_pilot,cv5,100,94,dtree,3,0.4453125
synthetic_pilot,cv5,100,94,dtree,4,0.65625
synthetic_pilot,cv5,100,94,dtree,5,0.53125
synthetic_pilot,cv5,100,94,svm,1,0.765625
synthetic_pilot,cv5,100,94,svm,2,0.59375
synthetic_pilot,cv5,100,94,svm,3,0.921875
synthetic_pilot,cv5,100,94,svm,4,0.828125
synthetic_pilot,cv5,100,94,svm,5,0.765625
synthetic_pilot,cv5,100,94,rf,1,0.6640625
synthetic_pilot,cv5,100,94,rf,2,0.515625
synthetic_pilot,cv5,100,94,rf,3,0.859375
synthetic_pilot,cv5,100,94,rf,4,0.7734375
synthetic_pilot,cv5,100,94,rf,5,0.765625
synthetic_pilot,cv5,100,94,gb,1,0.484375
synthetic_pilot,cv5,100,94,gb,2,0.515625
synthetic_pilot,cv5,100,94,gb,3,0.703125
synthetic_pilot,cv5,100,94,gb,4,0.703125
synthetic_pilot,cv5,100,94,gb,5,0.671875
synthetic_pilot,cv5,100,95,logreg,1,0.625
synthetic_pilot,cv5,100,95,logreg,2,0.78125
synthetic_pilot,cv5,100,95,logreg,3,0.765625
synthetic_pilot,cv5,100,95,logreg,4,0.65625
synthetic_pilot,cv5,100,95,logreg,5,0.96875
synthetic_pilot,cv5,100,95,knn,1,0.6171875
synthetic_pilot,cv5,100,95,knn,2,0.75
synthetic_pilot,cv5,100,95,knn,3,0.671875
synthetic_pilot,cv5,100,95,knn,4,0.484375
synthetic_pilot,cv5,100,95,knn,5,0.46875
synthetic_pilot,cv5,100,95,dtree,1,0.703125
synthetic_pilot,cv5,100,95,dtree,2,0.53125
synthetic_pilot,cv5,100,95,dtree,3,0.625
synthetic_pilot,cv5,100,95,dtree,4,0.46875
synthetic_pilot,cv5,100,95,dtree,5,0.46875
synthetic_pilot,cv5,100,95,svm,1,0.546875
synthetic_pilot,cv5,100,95,svm,2,0.65625
synthetic_pilot,cv5,100,95,svm,3,0.859375
synthetic_pilot,cv5,100,95,svm,4,0.65625
synthetic_pilot,cv5,100,95,svm,5,0.671875
synthetic_pilot,cv5,100,95,rf,1,0.609375
synthetic_pilot,cv5,100,95,rf,2,0.5703125
synthetic_pilot,cv5,100,95,rf,3,0.765625
synthetic_pilot,cv5,100,95,rf,4,0.390625
synthetic_pilot,cv5,100,95,rf,5,0.7578125
synthetic_pilot,cv5,100,95,gb,1,0.859375
synthetic_pilot,cv5,100,95,gb,2,0.59375
synthetic_pilot,cv5,100,95,gb,3,0.859375
synthetic_pilot,cv5,100,95,gb,4,0.53125
synthetic_pilot,cv5,100,95,gb,5,0.734375
synthetic_pilot,cv5,100,96,logreg,1,0.609375
synthetic_pilot,cv5,100,96,logreg,2,0.90625
synthetic_pilot,cv5,100,96,logreg,3,1.0
synthetic_pilot,cv5,100,96,logreg,4,0.546875
synthetic_pilot,cv5,100,96,logreg,5,0.578125
synthetic_pilot,cv5,100,96,knn,1,0.4296875
synthetic_pilot,cv5,100,96,knn,2,0.78125
synthetic_pilot,cv5,100,96,knn,3,0.984375
synthetic_pilot,cv5,100,96,knn,4,0.859375
synthetic_pilot,cv5,100,96,knn,5,0.1015625
synthetic_pilot,cv5,100,96,dtree,1,0.5
synthetic_pilot,cv5,100,96,dtree,2,0.6875
synthetic_pilot,cv5,100,96,dtree,3,0.59375
synthetic_pilot,cv5,100,96,dtree,4,0.34375
synthetic_pilot,cv5,100,96,dtree,5,0.34375
synthetic_pilot,cv5,100,96,svm,1,0.640625
synthetic_pilot,cv5,100,96,svm,2,0.953125
synthetic_pilot,cv5,100,96,svm,3,1.0
synthetic_pilot,cv5,100,96,svm,4,0.65625
synthetic_pilot,cv5,100,96,svm,5,0.515625
synthetic_pilot,cv5,100,96,rf,1,0.5703125
synthetic_pilot,cv5,100,96,rf,2,0.78125
synthetic_pilot,cv5,100,96,rf,3,0.84375
synthetic_pilot,cv5,100,96,rf,4,0.453125
synthetic_pilot,cv5,100,96,rf,5,0.390625
synthetic_pilot,cv5,100,96,gb,1,0.671875
synthetic_pilot,cv5,100,96,gb,2,0.671875
synthetic_pilot,cv5,100,96,gb,3,0.9375
synthetic_pilot,cv5,100,96,gb,4,0.734375
synthetic_pilot,cv5,100,96,gb,5,0.609375
synthetic_pilot,cv5,100,97,logreg,1,0.5625
synthetic_pilot,cv5,100,97,logreg,2,0.421875
synthetic_pilot,cv5,100,97,logreg,3,0.46875
synthetic_pilot,cv5,100,97,logreg,4,0.828125
synthetic_pilot,cv5,100,97,logreg,5,0.671875
